"sample_id"	"PGS000163"	"PGS000164"	"PGS000165"	"PGS000166"	"PGS000167"	"PGS000168"	"PGS000169"	"PGS000170"	"PGS000171"	"PGS000172"	"PGS000173"	"PGS000174"	"PGS000175"	"PGS000176"	"PGS000177"	"PGS000178"	"PGS000179"	"PGS000180"	"PGS000181"	"PGS000182"	"PGS000183"	"PGS000184"	"PGS000185"	"PGS000186"	"PGS000187"	"PGS000188"	"PGS000189"	"PGS000190"	"PGS000191"
"GTEX-14JG6"	0.3101906	0.7193046	-3.5135964	-3.000813	0.3674867	2.053399	4.4248379	4.6677481	2.895411	-0.0351914	-0.0362718	3.2071286	2.0414054	2.5112854	1.8291563	0.4030013	0.5970843	-1.3383733	-0.1920354	-0.6144131	-0.0749508	2.6457387	2.1793919	0.6780504	0.8758848	0.3559448	4.3892214	4.7420734	-0.4468827
"GTEX-14JIY"	0.4693852	1.0422051	-4.9408822	-4.250898	-0.1106667	1.4435053	3.5112947	3.6879907	2.5506047	0.069904	-0.0764888	2.6705026	1.2690503	2.8009482	1.4211093	0.3863436	0.5691193	-0.2681857	0.4357554	-0.4059688	-0.0111457999999999	3.2584138	2.091203	1.1225467	0.4760796	0.6387501	3.4491203	3.4302196	-0.1720029
"GTEX-14LLW"	0.3658544	1.0176253	-3.9863404	-3.5251724	0.1908735	1.8532441	4.6364779	4.8181396	3.1451315	0.2032765	-0.0415242	3.1086048	1.9563946	2.90096	1.2019355	0.0343374	-0.1240498	-1.1761571	0.268679	-1.1880516	-0.0694479999999999	2.8918719	1.710212	1.4496367	0.8549149	1.0830852	4.6722986	4.7715196	-0.5681727
"GTEX-14LZ3"	0.3707068	1.0727259	-3.9011698	-3.0676356	0.3342123	1.8721026	3.6878269	3.9281373	2.4477108	-0.3292326	-0.0765636	3.0274481	2.0272336	2.3558393	1.3936627	0.3915219	1.1334454	-0.8269951	-0.1339922	-0.4028829	-0.202336	2.7150808	2.6846475	0.8163608	1.1714455	1.1056322	3.9829333	4.049894	-0.4584514
"GTEX-14PHX"	0.4235303	0.9388715	-3.8839438	-3.0801653	-0.1451259	1.8810484	4.3845693	4.5499953	2.4444653	-0.1599607	-0.00678699999999999	3.292235	2.1048259	2.9768076	1.2513407	0.3777877	0.9619777	-0.8763298	0.302679	-1.2648646	-0.2231602	2.5762806	2.1816467	1.1450233	0.3456471	0.6923298	4.4612398	4.560303	-0.999269
"GTEX-14PHY"	0.1624885	0.7567561	-3.8471075	-3.2169671	-0.0326093000000001	1.5380067	3.7591874	4.0722167	2.5447096	-0.1867145	0.0435791	2.5392831	1.9170888	2.0876982	1.8020908	0.7917666	0.7999591	-0.7406817	-0.5389856	-0.7588039	-0.1304627	3.3214823	2.6750081	1.1850465	0.8081535	1.0731408	3.9951096	4.4986333	-0.5056377
"GTEX-14PII"	0.4034752	0.8435509	-3.9828604	-3.4983	-0.0595472	1.7302353	4.189326	4.2778856	2.3736268	-0.2176566	-0.258997	2.5817505	1.9627877	2.2149717	1.3689606	-0.0705148	0.1186751	-1.0242516	-0.3307229	-0.395134	0.1697643	2.6421914	2.3885231	1.1087204	0.8724529	0.3132597	4.0589398	4.5315164	-0.3752048
"GTEX-14PJ2"	0.3193965	0.9630393	-3.5175343	-3.1910187	0.00971059999999998	1.5456321	3.8757602	4.0596673	2.7568914	-0.1075831	0.0941017	3.3075562	2.0081712	3.0924785	1.2051442	-0.0135433	0.8314272	-0.3617704	1.1066022	-0.836615	-0.1289544	2.7673586	1.9790182	0.7952444	0.6169857	0.9265768	3.8957105	4.0944775	-0.6923672
"GTEX-14PJ3"	0.2934445	0.8672779	-4.2487937	-3.4056045	-0.1160435	1.6544635	3.9355125	4.2511802	2.345915	0.1076873	-0.00782089999999999	2.611976	2.0233274	2.3675211	1.5135509	0.7674388	0.1695326	-0.9859923	0.2536041	-1.0131156	-0.1516028	2.4096307	1.5404741	0.7119927	0.8528617	0.9355042	4.1455473	4.4737134	-0.4860757
"GTEX-14PJ4"	0.3938507	0.9217916	-3.5409898	-3.0365992	-0.0755494	1.4777118	4.2328371	4.3105128	2.5776814	-0.259235	-0.067339	1.9691771	1.6429388	1.6903243	1.6754983	0.2703851	1.1666515	-1.0553146	-0.509823	-0.5919118	0.0249337000000001	3.0461112	2.3742894	1.2113528	0.6710647	1.1078394	4.1769131	4.5087883	-0.2287224
"GTEX-14PJ5"	0.2507001	0.7182893	-3.7254586	-3.2582574	0.0839833	1.6983448	4.1665205	4.3284716	2.4706169	-0.5797924	-0.1269173	2.8151821	1.9469062	2.6686322	1.7340717	0.8466846	0.9853035	-0.4629745	0.6681839	-0.880314	0.0772375000000001	2.5753658	2.5421231	0.544491	0.6026271	0.4916622	4.2784395	4.726133	-0.5011258
"GTEX-14PJ6"	0.0361316	0.8250172	-3.9346247	-3.3028194	0.2327261	2.0019283	3.8225425	4.1284022	2.1916196	-0.1728039	0.2486159	3.2584692	2.1213811	2.8792238	1.9620252	0.4951718	1.0053122	-0.6246063	-0.2785705	-0.6624863	-0.1634475	2.9929051	2.7061189	0.9584001	0.4503571	0.8886535	4.2465851	4.4922247	-0.7885201
"GTEX-14PJM"	0.3614456	1.0408971	-4.0364805	-3.5598582	-0.2189634	1.3391354	4.1781662	4.3687614	2.6485455	-0.3902418	0.0195122	3.0030571	1.9056578	3.1868019	1.3636566	-0.0904735	1.3872374	-0.3048899	0.5303963	-1.1335206	-0.0958260999999999	2.6289423	2.1346834	0.7789683	0.3358095	0.359237	4.4420552	4.6345461	-1.056275
"GTEX-14PJN"	0.2153573	0.7989653	-3.486189	-2.8454058	-0.411741	1.19927	4.2468235	4.1505031	2.3347802	0.157541	0.1398244	2.6937672	1.614687	2.7963775	1.2703639	0.1824945	0.7265199	-0.4949912	0.4825556	-0.948378	-0.2836751	2.8562943	2.4919592	0.6948578	0.2429577	1.1259459	4.3913809	4.6179005	-1.1168815
"GTEX-14PJO"	0.3320559	0.8683688	-3.8895523	-3.1918105	-0.1078565	1.4189723	4.1209266	4.1774229	2.3941014	-0.3243194	-0.2654077	2.677397	2.1746985	2.2325113	1.4191341	0.542745	-0.058933	-0.6036654	0.1453976	-0.991475	0.2210174	2.8950582	2.2746924	1.1553598	0.2214007	1.1134025	4.399246	4.4333431	-0.9249145
"GTEX-14PJP"	0.6804667	0.9593512	-4.1444854	-3.3879994	0.1282126	1.9294112	4.3534586	4.3699891	2.566642	0.3704715	0.1655886	2.591505	1.8234545	2.4331256	1.3153709	0.2425988	1.7999809	-0.9532715	-0.1851244	-0.4165985	-0.00849639999999994	3.0650757	2.5279912	0.4696524	0.8687996	1.1821468	4.3887317	4.6265568	-0.2168187
"GTEX-14PK6"	0.2976012	0.8260829	-4.1060601	-3.4114775	0.2733268	1.8836752	3.9929408	4.3483673	2.3876284	-0.1672757	-0.0259684	3.1242824	1.9750636	2.5377145	1.2460567	-0.2398687	0.3209079	-0.5383643	0.4028638	-0.5676558	0.2323963	3.9557607	2.1374026	1.5409362	0.5985388	0.8360927	3.9032517	4.2839438	-0.6077266
"GTEX-14PKU"	0.3703387	0.9864103	-4.1267408	-3.4763978	0.0935517	1.4020793	4.3325535	4.5166193	2.8002651	-0.3986535	-0.5144739	2.6001226	1.9062835	2.3115334	0.5760179	-0.5720675	0.5190016	-1.2004816	-0.1802994	-0.48988	0.2721576	2.412673	2.4530423	0.3656089	0.6522637	0.8941837	4.6263594	4.7912508	-0.6734805
"GTEX-14PKV"	0.4306622	1.0636805	-3.5510817	-2.5538501	-0.044472	1.7081761	4.1987889	4.2839178	3.0477614	0.3374874	0.3889439	3.0450966	1.8467195	2.7626958	1.179036	0.1537639	1.462328	-0.8860713	0.0330678000000001	-1.309121	-0.4226556	2.8365896	2.8000744	1.1270456	0.3510597	1.0498386	4.0590798	4.1288214	-0.8754957
"GTEX-14PN3"	0.00254000000000001	0.7114826	-4.2011584	-3.4058364	0.1926804	1.8742615	4.4039505	4.4001392	3.1345798	-0.0831412	0.2030494	3.487809	1.7960016	3.2643027	1.3099017	0.245463	1.3451273	-0.2484371	0.7783401	-1.1512699	-0.0599622999999999	2.2209408	3.0869669	0.0765015999999999	0.1863326	0.9179561	3.7897644	4.2447607	-0.7846913
"GTEX-14PN4"	0.1192339	0.7927474	-4.5119353	-3.7467726	0.0439614	1.8486057	4.3988491	4.5250818	2.3452662	-0.3999498	0.1282864	2.3901219	2.0733563	1.7713972	1.4204942	0.2625035	0.9509292	-1.7711878	-0.9201252	-0.9719719	-0.2310642	2.9503259	1.8468469	0.9026146	0.909629	0.8434408	4.6658771	4.9629545	-0.5282643
"GTEX-14PQA"	0.2886982	0.9009375	-3.6216952	-2.8666916	-0.1132148	1.3660466	3.773331	3.9656745	2.6012224	-0.2659778	0.1922707	2.8763803	1.8708405	2.7547358	1.3784492	0.0594743	0.3939335	-0.369068	0.4314462	-0.8862027	-0.2314262	2.9866367	2.2816995	0.9141799	0.2825317	1.0641214	3.9115312	4.2587767	-0.6291333
"GTEX-14XAO"	0.3990355	0.9139521	-4.4034426	-3.8303427	-0.0113799	1.6649442	4.1332442	4.2041314	2.179929	-0.5327002	-0.4638537	2.2010715	1.5926551	1.8295594	1.5877263	0.9739924	0.9143474	-1.0705076	-0.2587882	-0.7170767	0.1051669	2.5770446	2.2954736	0.8041021	0.970886	1.1096642	4.1702189	4.3794485	-0.3631844
"GTEX-15CHC"	0.2827026	0.9149657	-3.86922	-3.4895826	0.2358458	1.8595775	4.5622656	4.4035703	2.4865684	-0.4802321	-0.090632	2.8764529	2.2421604	2.5078387	1.5571475	0.946161	0.7562665	-0.3421822	0.0300126000000001	-1.1650154	-0.1127737	2.0779417	1.7653101	0.7487063	0.7786853	1.0022465	4.6054283	4.9268943	-1.0384521
"GTEX-15CHQ"	0.307985	0.8913142	-3.6186221	-2.6992192	0.1911763	1.6331932	4.5908487	4.8003704	2.9302471	-0.1522736	0.1375383	2.403518	1.8240562	2.1726128	0.8910996	-0.01099	1.058236	-0.6349833	-0.1043931	-0.972431	-0.3270419	3.2570603	2.1141655	1.0721603	1.2010203	1.6620069	4.8184424	4.8383566	-0.8069825
"GTEX-15CHR"	0.3503109	0.9720335	-4.2470113	-3.5302986	-0.3288631	1.6332605	3.9227009	4.2515337	2.3449106	-0.3165955	-0.6405055	3.6937383	2.2106162	3.4512389	1.901468	0.8816765	0.9479599	-0.4269746	0.7648029	-0.488887	0.4656958	2.6834229	2.3691878	0.8784563	-0.102154	0.5092124	4.3693291	4.6572724	-0.628534
"GTEX-15D1Q"	0.4657936	0.7787376	-4.1716147	-3.6647118	0.2162001	1.7844316	4.0991847	4.2738436	2.9381472	-0.3570297	-0.1868691	3.1687255	2.0171	2.7006859	1.6136925	0.3187273	0.7486965	-0.2559684	0.3416614	-0.6223006	0.0650123000000001	2.730612	2.4236407	1.1019	0.468292	0.9069248	4.3626211	4.769169	-0.4268537
"GTEX-15D79"	0.1399365	0.8448209	-4.0312024	-3.2414577	0.1240569	1.6366733	4.3850018	4.6145018	3.1116523	0.1212449	0.3296626	2.6692286	2.0229597	2.8476978	1.3508061	0.4353517	0.5645075	-0.6734376	0.5624109	-1.0269236	-0.2485779	2.6004775	1.7508254	1.0361732	0.5460733	1.0807323	4.2880534	4.4795649	-0.868266
"GTEX-15DCD"	0.20339	0.7028654	-3.7257636	-3.2003896	0.3499854	2.2284462	4.2510327	4.148446	2.6501172	-0.2542316	0.3052539	2.6221911	1.7682556	2.609144	1.2529453	0.5234082	0.5323807	-0.5392499	0.4597901	-0.9047218	-0.2380649	3.0837041	1.7516326	1.1863749	0.6983154	1.65248	4.2256174	4.4582516	-0.7337886
"GTEX-15DCE"	0.3655389	0.8663905	-3.7692779	-3.4279663	0.4700524	1.916617	4.2691239	4.5916539	2.6464828	0.2578644	0.3431071	2.7995226	2.0382385	2.1297049	1.3230608	0.4149762	0.7594938	-0.87183	-0.3814488	-0.9134716	-0.2159563	2.7573567	2.1795555	0.5551172	0.943712	0.1763351	4.2209514	4.584668	-0.5873264
"GTEX-15DDE"	0.4659897	0.9729409	-3.7229739	-3.3420038	0.0856105	1.6950843	4.6176733	4.6059057	2.6918338	-0.1815155	0.1339046	2.8344759	1.8063144	2.5115775	1.2119919	0.1096223	1.0553437	-0.896384	-0.1448741	-0.9122518	-0.4913349	2.5525626	2.5420246	0.7094451	0.4362101	1.2539328	4.7284629	4.6782899	-0.5655063
"GTEX-15DYW"	0.4371109	1.0099884	-3.9996048	-3.1441594	0.3674222	1.7285855	4.5705709	4.6724238	2.9483418	-0.129613	0.0652244	2.7507466	1.7693693	2.7136814	1.3672053	0.3523263	1.5197839	0.1065426	0.9196159	-0.9228898	-0.1988858	2.7726952	2.6080033	0.2884035	0.6545672	1.233327	4.2922136	4.4747496	-0.655426
"GTEX-15DZA"	0.7012971	1.1689895	-3.732661	-3.000838	0.1796396	1.7666993	3.9524012	3.9707315	2.3034205	-0.0508791	0.2607636	2.1989315	1.786047	2.1380658	1.6725964	0.4143816	0.999949	-0.9975364	-0.2543721	-0.8329551	-0.2139713	3.6431458	2.2814951	1.7740228	1.0787558	0.9429805	4.2965986	4.6132593	-0.1135598
"GTEX-15EO6"	0.2136865	0.8741685	-4.2795064	-3.5325627	0.2292709	1.7294299	4.2986803	4.8109003	3.1306445	-0.1105897	0.1457561	2.1349895	1.7396496	2.0665566	1.8493767	0.5990249	0.8281944	-0.4920883	0.1977528	-1.01807	0.0429020000000001	3.1946801	1.8461621	0.9937005	0.5426466	1.0954699	4.4247777	4.7519824	-0.6893904
"GTEX-15EOM"	0.1937149	0.7174202	-3.988915	-3.4484439	0.163823	1.787431	3.6971811	3.6989429	2.4172499	-0.7433956	-0.2282933	2.583206	1.3818978	2.6442668	1.3734287	0.3237061	0.2498178	-0.2699534	0.5492261	-0.5905279	0.0365695000000001	2.5159383	2.6315711	0.4765526	0.7901695	1.2173212	3.8884095	4.1869454	-0.9612773
"GTEX-15ER7"	0.3511965	0.8446689	-3.9319967	-3.292198	0.1672647	1.5672573	4.6574439	4.9150555	2.9681699	-0.0188104	0.0933198	3.0346259	1.9662055	3.1301041	1.1351946	0.5270259	0.7145304	-0.6690695	0.2693609	-0.555435	-0.2547564	2.7430203	1.8076252	1.0798836	0.6724806	0.6733091	4.6253314	4.7825219	-0.4858431
"GTEX-15ETS"	0.2794617	0.7626774	-3.8436941	-3.1163745	0.1821038	1.9000257	4.2023483	4.629464	2.9171098	-0.2466787	0.1566132	3.2753896	1.9245377	3.2578695	1.3291353	0.207747	0.4223533	-0.0110227	0.6064542	-0.5399968	-0.1238791	3.4145683	1.926476	1.6375027	-0.0836935	0.7212074	4.2514881	4.4863098	-0.2421487
"GTEX-15EU6"	0.4095066	1.0515297	-4.1787459	-3.6892182	0.1637805	1.5975069	4.2379607	4.2608487	2.5961528	-0.7996294	-0.1324689	1.6896564	1.8777384	1.5959802	1.0578013	0.1625514	1.0959681	-1.1635564	-0.6595668	-0.5760601	-0.1524383	2.6747821	2.7365785	0.827032	0.7862152	0.6139879	4.252222	4.4333383	-0.462795
"GTEX-15FZZ"	0.2577035	0.761734	-3.773062	-3.4453193	0.2488458	1.5936472	4.9228858	4.9092134	3.1105933	-0.1873984	-0.1803149	2.7786121	1.9776777	2.4853284	2.3173015	0.8552892	1.0188499	-0.5844715	0.2272118	-1.1488241	-0.1543837	3.209593	2.3320223	0.8378776	0.7080219	0.7581186	5.0070147	5.1647341	-1.1731667
"GTEX-15G19"	0.4531703	0.8728162	-3.7425704	-3.5705556	0.0618246	1.9074885	4.1477864	4.4427523	2.5198946	-0.0680921	-0.0743964	2.3590865	1.90253	2.2162478	1.4763425	0.0295078	0.765174	-1.0471318	-0.0719952999999999	-0.7098615	-0.150379	3.2206025	2.0217598	1.3062938	0.6408951	0.6837161	4.2542545	4.3168918	-0.2094923
"GTEX-15G1A"	0.2291137	0.6818785	-3.6202133	-2.9627166	-0.2817465	1.7202434	3.6922361	3.8514915	2.3278799	-0.1599734	0.092044	3.1087142	1.9599525	2.8237516	1.5046279	0.4393916	0.6281365	-0.157415	0.4876371	-1.0241033	-0.0848895	3.1325589	1.5639069	1.0592009	0.2017879	0.9614622	3.789079	4.000989	-0.5233735
"GTEX-15RIE"	0.2175357	0.9835455	-3.6075658	-2.9517127	0.3040422	1.8085576	4.6217298	4.8855845	2.8943606	0.1421574	0.038437	2.9674534	2.01026	2.4407554	1.3898522	0.2878496	0.9462668	-1.0196372	-0.1576315	-0.641291	-0.1957431	2.6359535	2.6155151	0.3552933	0.879009	-0.0166901999999999	4.6619999	4.885792	-0.3251609
"GTEX-15RIF"	0.4851503	1.0608198	-4.3685151	-3.539182	-0.196862	1.304617	3.7202822	4.1164369	2.6702904	0.0461861	0.1052604	2.2713111	1.5934238	2.4694535	1.2009833	0.265286	0.1410273	-0.3292824	0.0981332000000001	-1.2526832	-0.3732157	2.7323709	2.0798573	1.4500856	0.1534539	0.8817573	3.7864607	4.0438022	-0.9739106
"GTEX-15RIG"	0.2478201	0.7970617	-3.7980314	-3.1747697	0.3153307	2.0061411	4.4940377	4.590413	2.6391962	0.13278	0.2093939	2.6214009	1.6455047	2.3614682	1.1881928	0.6615649	0.2279467	-0.8497767	0.1267422	-0.933626	-0.3707438	2.6215186	2.4450921	0.9788134	0.7580832	-0.000733199999999958	4.7367005	4.983683	-0.6203648
"GTEX-15RJ7"	0.3091756	0.8512081	-3.87367	-3.2431045	0.3160672	1.9684348	3.7801051	4.2468232	2.6159086	-0.7121088	-0.4091365	3.0766333	1.9439044	2.6263396	1.4594129	0.4082519	1.1508493	-0.6340131	-0.1710184	-1.0073642	0.1221152	2.522239	2.3627281	0.5653449	0.9537298	1.2394956	4.0370294	4.3897064	-1.0677589
"GTEX-15RJE"	0.2869456	1.0321839	-3.9766815	-3.1458407	-0.1488704	1.4109814	4.076975	4.2868457	2.5947736	0.4328219	0.4690259	3.1077208	1.6661129	2.648002	0.280506	-0.4610767	0.4902329	-0.2951509	0.5418522	-1.0952487	-0.4472469	2.929529	2.2389657	0.9236924	0.5655002	0.8538981	4.2413786	4.3539556	-0.7654821
"GTEX-15SB6"	0.221125	0.8181185	-3.7397808	-3.0729647	0.1146463	1.5756874	4.5315197	4.3611425	3.0570621	0.1038762	0.0302133	2.426639	1.9089621	2.1516708	1.5435657	0.3640617	1.2076402	-0.5391755	0.374125	-0.2354666	-0.00623149999999995	3.0334834	2.1528474	1.003968	0.4582751	0.7888737	4.3866534	4.6804739	-0.5228639
"GTEX-15SDE"	0.0206178	0.7976152	-3.9240728	-3.4044048	0.1944331	1.8301687	4.0314334	4.2375453	2.2300712	-0.05456	0.0152922	2.586428	1.9892846	2.5917745	1.8126022	0.5046468	0.6751227	-0.2087639	0.0653748000000001	-1.1758565	-0.4271259	3.0716335	2.5711502	0.7299194	0.6899075	0.5577777	3.9575247	4.0871081	-0.5911546
"GTEX-15SHU"	0.3949177	0.8588598	-3.8345665	-3.1253121	0.5140528	2.1673508	4.0359456	4.6018983	2.7629489	-0.1692657	-0.2705728	3.1806877	1.9685718	3.0938744	1.7849055	0.4082727	1.1504095	-0.4614871	0.4972841	-1.0123026	0.1700035	2.7562612	2.3412492	0.76395	1.1201366	0.6380938	3.8559139	4.1709148	-0.4706178
"GTEX-15SHV"	0.1753698	0.7545516	-4.1536469	-3.5093713	-0.2576148	1.516951	3.9541045	4.1135187	2.7161332	-0.3711601	-0.035833	2.1819558	1.7670999	2.0297425	1.1508884	0.2994748	-0.0827120999999999	-0.7260432	0.4167563	-1.0567063	0.1991689	2.6323256	1.6585755	0.9441402	0.7637523	0.7658172	3.9367085	3.9503261	-0.6474167
"GTEX-15SHW"	0.34793	0.8709741	-4.2990846	-3.6364082	0.0110144	1.6765289	4.3192982	4.3660852	2.6912286	-0.3561028	-0.0476643	2.0781937	1.8967163	1.7912452	1.4075941	0.6542088	0.5435098	-1.1972956	-0.7867615	-0.5094472	-0.3183503	2.9587189	2.3931004	0.9102414	1.1583294	1.0269512	4.3785709	4.5600295	-0.2515075
"GTEX-15SKB"	0.2361449	0.9502647	-4.6969188	-4.2418397	-0.2308811	1.3353424	3.6487779	3.8060976	2.2907432	-0.1658811	-0.1187719	2.2910163	1.90753	2.0089201	1.3257913	0.1097751	1.0478926	-0.8364392	-0.3355362	-0.810933	0.0115775000000001	1.6417358	2.4122981	-0.0940721000000001	0.7287444	0.6828742	3.9948067	3.9786653	-0.8006067
"GTEX-15SZO"	0.6554921	0.9462849	-3.7983233	-3.2622116	-0.4061502	1.6081799	4.1614097	4.4755623	2.6220526	0.2881549	0.0634413	1.817732	1.9827757	1.3561734	1.4660614	0.2185868	1.179308	-1.5553913	-0.6271518	-0.8590318	-0.1719627	3.1690011	2.507661	0.8852833	1.0091573	1.0737456	4.4169184	4.6911771	-0.380404
"GTEX-15UF6"	0.1720404	0.774066	-4.012779	-3.2182195	0.1610233	1.4785513	4.6630914	4.953051	3.0300335	0.2902112	0.174081	2.347967	1.7866254	1.882556	0.9756471	0.2625632	0.4401049	-1.101471	-0.2583519	-1.0674415	-0.2374328	2.4811105	2.2712577	0.280777	0.5045816	0.7791382	4.8494867	4.9953078	-0.7089344
"GTEX-15UF7"	0.4441565	1.0152058	-4.0639761	-3.631601	0.1655095	1.5242765	3.5213199	3.7386299	2.3607008	0.0649089	0.0569066	3.0581955	1.9608773	2.9718042	1.2764768	0.7977727	1.3482379	-0.5494694	0.6318517	-0.7987329	-0.1014176	2.3931086	2.3042336	0.1767296	0.7266888	1.136439	3.7667268	4.0478077	-0.5438484
"GTEX-15UKP"	0.4479589	1.0645897	-4.0621622	-3.4592171	0.00364099999999997	1.33828	4.1108959	4.5240035	2.9232668	-0.5010097	0.2370098	2.289997	1.4404679	2.4454033	0.4180361	-0.1635223	0.8574027	-0.5459236	0.292028	-1.2163162	-0.3364886	2.9424408	2.7034825	1.1712009	0.4007093	1.0474932	4.0444649	4.2008737	-0.6806162
"GTEX-169BO"	0.1129772	0.7266959	-3.7561231	-3.2676261	0.2173798	1.9835635	4.4187625	4.5831909	2.4795141	-0.2359252	-0.0233863	2.8069188	1.8387031	2.731098	1.4657998	0.3819136	1.2104729	-0.2655915	0.3562674	-0.7849554	0.2989	1.8855276	2.5416025	-0.2803158	0.3918461	1.4388136	4.4163772	4.5315109	-0.5535311
"GTEX-16A39"	0.3996383	0.8646014	-4.056119	-3.3627295	0.0403852	1.5287324	3.7766916	4.1433513	2.8420809	-0.0472109	0.2747059	2.6221314	1.9250107	2.2439856	1.5735056	-0.0731957	0.5536105	-1.1702145	-0.1412162	-0.4742753	-0.3422829	3.0839064	2.3847669	1.5874221	0.6424027	1.0573614	3.96102	4.2191256	-0.1955945
"GTEX-16AAH"	0.5044996	0.7950151	-4.2920226	-3.729351	0.1022268	1.5604587	4.5293062	4.7207443	2.8064838	-0.7540246	-0.3825128	2.6594805	1.8272011	2.3647117	1.6800562	0.4932635	0.3019208	-1.1183214	0.127714	-0.4096389	0.2840214	3.1482492	2.6654573	0.8572877	0.4996608	1.3846424	4.4140359	4.6916876	-0.2466667
"GTEX-16BQI"	0.6747395	1.2128617	-3.5783076	-3.2185153	0.0884862	1.5726932	3.6772079	3.8257929	2.6524898	-0.1749274	0.1919528	3.0688713	1.8467291	3.1610088	1.3489918	0.0382648	1.0788396	-0.9332605	0.493864	-0.9578757	-0.4352458	2.8607541	1.7601686	0.466557	0.4048922	1.0209627	4.0367364	4.039003	-0.5785672
"GTEX-16GPK"	0.3830621	0.7511802	-4.2601702	-3.7708698	-0.0465186000000001	1.8390472	3.9329925	4.0506547	2.2017507	0.0034079	-0.1029688	2.2985977	2.1742457	1.6647282	1.4169199	0.2669112	-0.00547479999999996	-1.845064	-0.8509879	-0.6724255	0.2307589	3.2808297	2.2029862	1.4963918	0.997093	0.9239488	4.4018279	4.4218653	-0.0219048999999999
"GTEX-16MT8"	0.2248719	0.895433	-3.4981591	-3.082267	0.1138268	1.7249578	3.5785395	3.6620214	2.082607	0.2714463	-0.00920970000000002	1.978769	1.5500722	1.859147	0.7845647	-0.0253044	0.7720051	-1.2236614	-0.0720913999999999	-0.8912176	-0.0386759	3.0855803	1.9715903	0.748642	0.959904	1.0035536	3.6356908	3.7466474	-0.7219421
"GTEX-16MT9"	0.1413573	0.766635	-4.261447	-3.721207	-0.0800465	1.4521431	4.2229059	4.1891077	2.9559741	-0.4767851	-0.1716641	2.0162228	1.5363017	1.7813587	1.4596603	0.2049815	0.6355343	-0.8163169	-0.1579163	-0.6354858	0.0381362000000001	3.0989435	2.6361746	0.8440926	1.0201697	1.0915801	3.909879	4.2889103	-0.3834454
"GTEX-16MTA"	0.3088723	0.8881277	-4.3760051	-3.7025161	0.3390815	1.9591771	4.1245549	4.1142431	2.6691563	-0.4532644	-0.4088522	2.7299865	2.0605997	2.3746237	1.6966397	0.5984007	0.4217199	-0.9920398	-0.2069261	-0.7460288	0.0444082000000001	2.8625312	2.1734535	0.7775492	0.9003594	0.99199	4.265192	4.1044424	-0.2624438
"GTEX-16NGA"	0.231046	0.8285775	-3.6517063	-3.13861	0.1684641	1.8244599	3.8966236	4.3881879	2.9129081	-0.407119	-0.3265241	2.9399311	2.0659353	2.852808	1.4009684	0.4583368	0.8222873	-0.8445364	-0.0201462999999999	-1.0896562	0.2885381	2.3971443	2.2969504	0.4966081	0.2394993	0.5956425	4.3006907	4.5440203	-0.9438952
"GTEX-16NPV"	0.2920359	0.8227414	-3.4730627	-3.0398634	0.0562212	1.6490059	4.4777938	4.6742907	2.4932244	-0.7271488	-0.4610602	2.6979608	1.9234299	2.2884859	0.6933766	0.1880371	0.8344288	-0.9518386	0.2008556	-0.884706	0.253464	3.0573277	2.4271134	1.0427659	1.0058968	1.4984961	4.6170803	4.7691726	-0.6841733
"GTEX-16NPX"	0.5071914	0.9750732	-4.249827	-3.9265186	0.0474563	1.6987574	3.8371853	4.3131128	2.2041518	0.0865849	0.1088229	2.7893532	2.0701159	2.4044737	1.2668742	0.4529191	0.7440139	-0.5012464	0.177615	-0.5636645	0.0283207000000001	3.3936553	1.65882	1.4874159	0.387963	1.245215	4.0598653	4.3209841	-0.652774
"GTEX-16XZY"	0.3438307	0.9461712	-4.2440502	-3.5141687	0.3886649	1.785107	3.9589407	4.0976238	2.545245	-0.6806207	-0.1031839	2.3723093	1.6382125	2.13896	1.7913132	0.4944432	1.6796286	-1.6925349	-0.3862886	-0.9480806	-0.0995803	3.1379409	2.2052688	0.6478584	0.806207	1.1163202	4.1029632	4.257019	-0.5347737
"GTEX-16XZZ"	0.5863321	1.0524012	-4.0924899	-3.7797375	-0.1078208	1.5913293	4.8563537	4.8860449	3.0998002	0.1144407	0.4792695	2.585833	1.8571197	2.3901686	1.5526954	0.3723918	0.9686873	-0.8735028	-0.370708	-0.8265859	-0.4142522	2.7539311	2.1035954	1.2210686	0.6045964	0.404904	4.3935491	4.6869795	-0.315519
"GTEX-16YQH"	0.6813805	1.08696	-3.8908234	-3.2226387	-0.1103545	1.4580417	3.534817	3.8684296	2.7779695	0.1626723	0.1430166	3.4727635	1.9507767	3.3535904	1.2320945	0.5494648	0.8652443	0.0794891	0.826067	-1.2540506	-0.4716661	2.7299651	2.1392796	0.8250509	0.183813	0.9824907	4.0416489	4.1401601	-1.1035542
"GTEX-178AV"	0.4439713	0.8825704	-3.5140584	-3.0801581	-0.0612489	1.5477387	4.0298731	4.1628763	2.5825529	0.0736398	-0.211825	3.1873632	1.7478028	2.9997002	2.1035934	0.6577889	1.0284152	-0.2760464	0.9287878	-0.7361912	0.2279654	3.1914179	1.9538976	1.3791847	0.4349389	0.4155105	4.0320727	4.4364049	-0.1457498
